"Index","AAPL","NFLX","AMZN","K","O","PG","TSM","V"
"2010-05-17",7.67610692977905,15.1928567886353,6.44549989700317,32.937816619873,15.9269409179688,41.9957046508789,6.39515972137451,16.8864631652832
"2010-05-18",7.61994409561157,14.5728569030762,6.31400012969971,32.8666954040527,15.7804479598999,41.883056640625,6.24121189117432,15.8422212600708
"2010-05-19",7.49856090545654,14.372857093811,6.22949981689453,32.6948356628418,15.4975700378418,41.8896751403809,6.29894113540649,16.493185043335
"2010-05-20",7.1791033744812,13.5699996948242,5.9854998588562,31.8592529296875,14.9772901535034,40.8228912353516,6.17706871032715,16.4592742919922
"2010-05-21",7.31679058074951,14.210000038147,6.13600015640259,32.048885345459,15.5430240631104,40.9819145202637,6.279700756073,16.7711944580078
"2010-05-24",7.45085096359253,14.5171432495117,6.10599994659424,31.9777851104736,15.320779800415,40.6837425231934,6.15782833099365,16.8503112792969
"2010-05-25",7.40435600280762,15,6.24300003051758,31.6636981964111,15.6289033889771,40.4518356323242,6.13858366012573,16.493185043335
"2010-05-26",7.37083673477173,14.9714288711548,6.16050004959106,31.3555221557617,15.492527961731,40.0476341247559,6.06802606582642,16.5903720855713
"2010-05-27",7.64983558654785,15.5514287948608,6.33500003814697,31.9852027893066,16.2146873474121,40.385570526123,6.34384489059448,16.6559295654297
"2010-05-28",7.75642347335815,15.8785705566406,6.27299976348877,31.8897171020508,15.8036193847656,40.4783515930176,6.25404167175293,16.3779106140137
"2010-06-01",7.87569379806519,15.3271427154541,6.16200017929077,31.9852027893066,15.4991092681885,40.524715423584,6.31818675994873,16.1586570739746
"2010-06-02",7.96989965438843,15.8257141113281,6.31549978256226,32.7909469604492,15.9254169464111,40.9090194702148,6.46571731567383,16.1044235229492
"2010-06-03",7.94483995437622,15.9785709381104,6.43800020217896,32.8924217224121,15.8086996078491,40.9487800598145,6.3566722869873,16.4638004302979
"2010-06-04",7.7286434173584,15.6828565597534,6.13850021362305,31.764368057251,15.022066116333,40.2861633300781,6.17065477371216,16.3033123016357
"2010-06-07",7.57706737518311,15.5942859649658,6.10050010681152,31.92551612854,15.0677461624146,40.1669158935547,6.04878282546997,16.2490673065186
"2010-06-08",7.52845478057861,15.7614288330078,5.94199991226196,32.4388046264648,15.3620843887329,41.1740493774414,6.10009670257568,16.5790672302246
"2010-06-09",7.34335899353027,16.4899997711182,5.89550018310547,32.2179641723633,15.392541885376,40.7301292419434,6.13216781616211,16.6807861328125
"2010-06-10",7.56408500671387,16.9514293670654,6.16050004959106,32.4268684387207,15.9710988998413,41.0216636657715,6.279700756073,17.5057792663574
"2010-06-11",7.65466785430908,17.2414283752441,6.15150022506714,32.0269775390625,16.1537933349609,40.4253196716309,6.2861123085022,17.1961212158203
"2010-06-14",7.67791986465454,18.1157131195068,6.19150018692017,32.510425567627,16.3669509887695,40.5843544006348,6.31818675994873,16.6762561798096
"2010-06-15",7.84127187728882,17.6428565979004,6.34200000762939,32.5999526977539,16.7627964019775,41.0216636657715,6.58759164810181,17.3882522583008
"2010-06-16",8.06954479217529,17.8099994659424,6.34499979019165,32.3492736816406,16.4988994598389,40.544605255127,6.61324834823608,17.4424934387207
"2010-06-17",8.20904541015625,17.9799995422363,6.29449987411499,32.7073822021484,16.5902366638184,40.9222717285156,6.60041904449463,17.6843414306641
"2010-06-18",8.27547168731689,18.0599994659424,6.29150009155273,32.510425567627,16.2857418060303,40.6174812316895,6.54269027709961,17.4131088256836
"2010-06-21",8.15771484375,16.998571395874,6.12750005722046,32.2060394287109,16.1081161499023,40.4849662780762,6.64532041549683,18.2855739593506
"2010-06-22",8.26882743835449,16.6328563690186,6.11549997329712,31.9195594787598,15.6716613769531,40.2331733703613,6.47213220596313,17.8018760681152
"2010-06-23",8.18186950683594,16.8242855072021,6.07250022888184,31.8598613739014,15.7376489639282,40.6704750061035,6.51061773300171,17.5758514404297
"2010-06-24",8.12238597869873,16.4642868041992,5.91650009155273,31.5494899749756,15.5549459457397,40.3325576782227,6.37591457366943,17.2865352630615
"2010-06-25",8.05293941497803,16.8542861938477,6.05000019073486,31.28688621521,16.1690196990967,39.6169509887695,6.42723035812378,17.3272190093994
"2010-06-28",8.10125160217285,16.8014297485352,5.8899998664856,31.3405952453613,15.9051179885864,40.1669158935547,6.44006109237671,17.0017490386963
"2010-06-29",7.73498439788818,16.082857131958,5.43050003051758,30.8869953155518,15.6267385482788,39.9681243896484,6.29252862930298,16.1496181488037
"2010-06-30",7.59488296508789,15.5214290618896,5.46299982070923,30.0215625762939,15.4635925292969,39.7428436279297,6.26045846939087,15.9914026260376
"2010-07-01",7.50278997421265,15.665714263916,5.5479998588562,30.3020725250244,15.4075126647949,39.4512977600098,6.279700756073,16.4683151245117
"2010-07-02",7.45629119873047,15.2971429824829,5.45699977874756,30.2424011230469,15.4483003616333,39.3452835083008,6.34384489059448,16.5406436920166
"2010-07-06",7.5073184967041,15.3242864608765,5.50299978256226,30.6243782043457,14.95374584198,39.318790435791,6.62598848342896,16.3349647521973
"2010-07-07",7.81047344207764,16.9271430969238,5.67150020599365,31.0302391052246,15.8357744216919,40.299430847168,6.73372745513916,16.9113330841064
"2010-07-08",7.79295873641968,16.7114295959473,5.81099987030029,31.0004005432129,16.0040283203125,41.0481643676758,6.79433012008667,16.9700965881348
"2010-07-09",7.83915948867798,16.7900009155273,5.86299991607666,30.8989276885986,16.1110935211182,40.9156494140625,6.83473253250122,17.4899578094482
"2010-07-12",7.76880836486816,17.0542850494385,5.97550010681152,30.8153667449951,15.9938335418701,41.1409339904785,6.78086185455322,17.2933139801025
